,open,high,low,close,volume,regime
2024-01-05 07:25:00+00:00,1963.9751211285893,1964.5232287714305,1962.3652235539864,1962.4025409672429,1691.9560297246364,0
2024-01-05 07:30:00+00:00,1962.4025409672429,1965.6217648499921,1961.5629400146559,1965.047421037259,597.8507079962193,0
2024-01-05 07:35:00+00:00,1965.047421037259,1976.5500591933255,1964.6047335051824,1976.5420484126025,1392.6175700354645,0
2024-01-05 07:40:00+00:00,1976.5420484126025,1978.3819797646006,1976.2118816575814,1978.1949271781032,1499.7704519104248,0
2024-01-05 07:45:00+00:00,1978.1949271781032,1978.6693859291586,1977.5708718893206,1978.3025227431483,3066.2954308426247,0
2024-01-05 07:50:00+00:00,1978.3025227431483,1979.2959162606915,1976.8748064653278,1977.6503453427133,578.4329855488594,0
2024-01-05 07:55:00+00:00,1977.6503453427133,1977.8302996878167,1974.255301244943,1974.792418491727,7760.187543522331,0
2024-01-05 08:00:00+00:00,1974.792418491727,1975.1038215439423,1974.3678089625475,1974.5213936562034,664.7324236776876,0
2024-01-05 08:05:00+00:00,1974.5213936562034,1975.536770982868,1971.1145792481361,1972.0597010171355,2691.353058543192,0
2024-01-05 08:10:00+00:00,1972.0597010171355,1974.080094018082,1971.943887546468,1973.5863491046277,2300.0270235318285,0
2024-01-05 08:15:00+00:00,1973.5863491046277,1976.3097871746554,1972.5901036245866,1975.9826196948968,5769.151459376628,0
2024-01-05 08:20:00+00:00,1975.9826196948968,1977.5037629908834,1971.9795096269884,1973.0405352632527,3949.0669702131963,0
2024-01-05 08:25:00+00:00,1973.0405352632527,1974.314580730661,1971.7852888167156,1973.6564712707964,7704.026066764212,0
2024-01-05 08:30:00+00:00,1973.6564712707964,1974.686626675583,1971.4712674831449,1972.4553734807446,2232.410821592598,0
2024-01-05 08:35:00+00:00,1972.4553734807446,1972.5413013549564,1971.0368472799307,1971.4564597848578,2055.3524408029148,0
2024-01-05 08:40:00+00:00,1971.4564597848578,1973.491578586093,1970.6348726057217,1972.6797242063853,4147.382901046626,0
2024-01-05 08:45:00+00:00,1972.6797242063853,1973.3488017672512,1972.3223596516348,1972.537578993253,6791.054453909225,0
2024-01-05 08:50:00+00:00,1972.537578993253,1977.1587602098803,1972.427734428544,1976.087762154218,5767.853482553083,0
2024-01-05 08:55:00+00:00,1976.087762154218,1977.001169393904,1974.9046788685914,1975.288217310797,3856.2534055344618,0
2024-01-05 09:00:00+00:00,1975.288217310797,1977.7594204219013,1974.6566687679576,1976.8798885041738,3590.7989368781286,0
2024-01-05 09:05:00+00:00,1976.8798885041738,1977.926147348583,1976.8702950872062,1977.0341281507249,2895.6610356655387,0
2024-01-05 09:10:00+00:00,1977.0341281507249,1979.03223843454,1976.5040712394043,1978.2933664865348,4137.901819997644,0
2024-01-05 09:15:00+00:00,1978.2933664865348,1978.4398107452753,1976.5824611126534,1977.5857878479214,15183.24134634918,0
2024-01-05 09:20:00+00:00,1977.5857878479214,1977.6391596875792,1976.6246375252708,1977.507383621016,2455.145474170985,0
2024-01-05 09:25:00+00:00,1977.507383621016,1977.8575023678875,1975.6225652544142,1975.8614168496326,2226.9937724488364,0
2024-01-05 09:30:00+00:00,1975.8614168496326,1976.369735297692,1973.998111760033,1974.540312196727,2094.6783895644317,0
2024-01-05 09:35:00+00:00,1974.540312196727,1975.897318529136,1974.3642231181632,1975.5864345770492,4070.406727530864,0
2024-01-05 09:40:00+00:00,1975.5864345770492,1977.3772700175648,1975.3158454013928,1976.6144004209737,545.9917057647319,0
2024-01-05 09:45:00+00:00,1976.6144004209737,1978.2961149190191,1975.6652531215725,1977.5532063025712,2675.658072516901,0
2024-01-05 09:50:00+00:00,1977.5532063025712,1980.9869333971255,1976.5259010707082,1979.9862468815716,6030.091604106658,0
2024-01-05 09:55:00+00:00,1979.9862468815716,1982.6962302119518,1979.7362180885657,1982.2833245460185,1956.701379720865,0
2024-01-05 10:00:00+00:00,1982.2833245460185,1983.0929997594756,1981.4702851117108,1981.688816428488,3461.1760316831214,0
2024-01-05 10:05:00+00:00,1981.688816428488,1983.0443419565229,1981.2931396999431,1982.2803235752497,16114.396929900156,0
2024-01-05 10:10:00+00:00,1982.2803235752497,1983.299004179268,1980.832295874838,1981.2916491101184,3886.5606738404845,0
2024-01-05 10:15:00+00:00,1981.2916491101184,1982.1257171694617,1981.1996970193452,1981.3286684101806,497.01425261058534,0
2024-01-05 10:20:00+00:00,1981.3286684101806,1981.6206925241227,1980.2261459166114,1980.3782558102646,964.965651836944,0
2024-01-05 10:25:00+00:00,1980.3782558102646,1982.962349284424,1979.9402027214776,1982.946601421412,2438.6439335691875,0
2024-01-05 10:30:00+00:00,1982.946601421412,1984.5222384103167,1982.7037810450486,1983.5236405735027,1567.032956039696,0
2024-01-05 10:35:00+00:00,1983.5236405735027,1984.2620884956532,1982.3063569892902,1983.1776980006596,3237.985203678499,0
2024-01-05 10:40:00+00:00,1983.1776980006596,1985.9111317527286,1982.4019233728832,1985.0723286285172,2355.1016810252427,0
2024-01-05 10:45:00+00:00,1985.0723286285172,1985.8897244446675,1981.0755887643832,1981.628256927136,7576.883347934155,0
2024-01-05 10:50:00+00:00,1981.628256927136,1983.3935733760202,1973.1416921741543,1974.1797025604171,1245.0548227401516,0
2024-01-05 10:55:00+00:00,1974.1797025604171,1976.8019018211744,1973.0765924081554,1975.80434311784,2525.010485208173,0
2024-01-05 11:00:00+00:00,1975.80434311784,1978.2823531364363,1975.402049070349,1976.0297869675555,3546.820295962421,0
2024-01-05 11:05:00+00:00,1976.0297869675555,1977.7630623594541,1974.8460628557007,1976.5436907458754,3916.3193673301944,0
2024-01-05 11:10:00+00:00,1976.5436907458754,1976.9525244372196,1974.2896321002745,1974.3425410472942,3352.441639204258,0
2024-01-05 11:15:00+00:00,1974.3425410472942,1974.3745711680388,1973.350298634088,1974.3055628664538,433.10546276499605,0
2024-01-05 11:20:00+00:00,1974.3055628664538,1977.5160123743544,1974.1626614444988,1977.4761906566912,3186.3573998342936,0
2024-01-05 11:25:00+00:00,1977.4761906566912,1981.6011376066913,1975.5213903543374,1980.5260362179827,2642.2774684726455,0
2024-01-05 11:30:00+00:00,1980.5260362179827,1981.9847552046056,1980.502020113251,1980.8734851175122,5950.840816958039,0
2024-01-05 11:35:00+00:00,1980.8734851175122,1981.7890198545801,1979.2633597578233,1980.1437543951317,5315.4675071221545,0
2024-01-05 11:40:00+00:00,1980.1437543951317,1981.1175612606542,1977.2749229590663,1978.6814184654656,3614.379987415055,0
2024-01-05 11:45:00+00:00,1978.6814184654656,1979.0817699911538,1974.303295964134,1974.3285615399868,3829.6599897993506,0
2024-01-05 11:50:00+00:00,1974.3285615399868,1975.3013388283243,1973.4944603945034,1974.7555476652633,8794.71700090836,0
2024-01-05 11:55:00+00:00,1974.7555476652633,1976.9636974889816,1974.6504045764698,1976.1017588255718,7481.861365574032,0
2024-01-05 12:00:00+00:00,1976.1017588255718,1976.7557200936765,1973.0549226065846,1973.6096427785774,3715.489092093488,0
2024-01-05 12:05:00+00:00,1973.6096427785774,1973.753070736572,1972.2248329523143,1972.565438582199,16586.3381105432,0
2024-01-05 12:10:00+00:00,1972.565438582199,1972.9366598309498,1969.9616938496076,1970.7396976642822,1803.4250481170095,0
2024-01-05 12:15:00+00:00,1970.7396976642822,1971.3084523798575,1968.3446179448913,1969.2183146505124,1154.7573491003145,0
2024-01-05 12:20:00+00:00,1969.2183146505124,1969.8537712432317,1968.742877701447,1969.3025701005188,2955.22359749739,0
2024-01-05 12:25:00+00:00,1969.3025701005188,1970.1517532105313,1965.2465854695583,1966.0214514300005,2210.4515840214863,0
2024-01-05 12:30:00+00:00,1966.0214514300005,1970.51068175359,1963.82875862537,1968.2807987917347,414.77116247635905,0
2024-01-05 12:35:00+00:00,1968.2807987917347,1971.4774152627913,1966.5314305964534,1971.2224140952155,1768.8684936198242,0
2024-01-05 12:40:00+00:00,1971.2224140952155,1971.7963749069986,1969.410562326541,1970.2341080920835,3924.0051104583354,0
2024-01-05 12:45:00+00:00,1970.2341080920835,1970.7694478495614,1964.3847890966397,1965.0172639289754,2845.738250464319,0
2024-01-05 12:50:00+00:00,1965.0172639289754,1965.3371879430183,1963.1136868828844,1963.361940177522,1601.7160594781014,0
2024-01-05 12:55:00+00:00,1963.361940177522,1965.7373685286188,1962.8893448003269,1965.316442066778,3083.6227911560727,0
2024-01-05 13:00:00+00:00,1965.316442066778,1965.3580201707373,1960.6967489507363,1960.9478135735012,3289.39186561116,0
2024-01-05 13:05:00+00:00,1960.9478135735012,1961.0151214861114,1959.5795194784812,1960.4026008650173,5281.996905974303,0
2024-01-05 13:10:00+00:00,1960.4026008650173,1962.3956583528852,1954.6321029550309,1956.0820747480818,1784.3321589780444,0
2024-01-05 13:15:00+00:00,1956.0820747480818,1957.8444225521914,1955.249156931865,1957.7094952134748,5997.424658074879,0
2024-01-05 13:20:00+00:00,1957.7094952134748,1958.5890221101988,1956.482971824115,1956.6006546985518,1245.7407608434423,0
2024-01-05 13:25:00+00:00,1956.6006546985518,1957.5521007810503,1956.599157300134,1957.237803572251,1992.8049833858215,0
2024-01-05 13:30:00+00:00,1957.237803572251,1958.4396106139532,1956.4333270706038,1958.1243962858898,11605.037630109437,0
2024-01-05 13:35:00+00:00,1958.1243962858898,1961.1061963339146,1957.571300924704,1961.0034449883763,1314.0874980703727,0
2024-01-05 13:40:00+00:00,1961.0034449883763,1961.0169680954855,1959.735291661052,1960.6850868608412,1759.854034932277,0
2024-01-05 13:45:00+00:00,1960.6850868608412,1961.6373686035076,1960.1371743440152,1961.275021512072,1093.9071983219312,0
2024-01-05 13:50:00+00:00,1961.275021512072,1962.1259600550281,1958.727639128112,1958.9463219800857,1537.9211691924754,0
2024-01-05 13:55:00+00:00,1958.9463219800857,1961.7507832600568,1958.2341393767886,1960.8127757570398,3329.876603969921,0
2024-01-05 14:00:00+00:00,1960.8127757570398,1960.9593293641065,1956.3584314791674,1958.0265431389807,5246.06648742552,0
2024-01-05 14:05:00+00:00,1958.0265431389807,1958.067179887214,1956.8058110855582,1956.8919708642195,2936.8401199059967,0
2024-01-05 14:10:00+00:00,1956.8919708642195,1957.0614791004152,1956.1150128368938,1956.8554352612143,2299.042752280303,0
2024-01-05 14:15:00+00:00,1956.8554352612143,1957.6400457659765,1954.174351072908,1954.3919604865541,1102.991034687559,0
2024-01-05 14:20:00+00:00,1954.3919604865541,1954.958574442662,1954.1329558361654,1954.7500821402969,1666.191289651747,0
2024-01-05 14:25:00+00:00,1954.7500821402969,1956.4986814079214,1954.718119900149,1956.2638481135004,865.3822882406178,0
2024-01-05 14:30:00+00:00,1956.2638481135004,1957.626876463268,1955.625483397167,1956.7223581684223,5373.569617509552,0
2024-01-05 14:35:00+00:00,1956.7223581684223,1957.6114874712414,1953.4931151938335,1954.2367036962992,5680.863693770061,0
2024-01-05 14:40:00+00:00,1954.2367036962992,1954.9177865961522,1953.8089477625142,1954.0431510374324,2886.0438132785,0
2024-01-05 14:45:00+00:00,1954.0431510374324,1955.3702144689248,1953.2373720396179,1955.203460692798,4243.572597137239,0
2024-01-05 14:50:00+00:00,1955.203460692798,1955.590395525069,1951.4945875477279,1952.268186064775,6008.8343602552195,0
2024-01-05 14:55:00+00:00,1952.268186064775,1953.7406935940087,1951.8519371882378,1953.5007797650564,3232.3577715128986,0
2024-01-05 15:00:00+00:00,1953.5007797650564,1955.554076261112,1953.431426637316,1954.8711230668196,9089.62150048417,0
2024-01-05 15:05:00+00:00,1954.8711230668196,1956.086567088659,1954.586243890798,1955.29357011743,1314.1769340774651,0
2024-01-05 15:10:00+00:00,1955.29357011743,1956.082659106816,1955.1253141465934,1955.9380966307258,2255.357593830449,0
2024-01-05 15:15:00+00:00,1955.9380966307258,1959.7645668442613,1954.9614425029793,1958.849907280244,2050.432992251339,0
2024-01-05 15:20:00+00:00,1958.849907280244,1960.0559166859882,1958.0166390911213,1959.5843045665868,5002.987311084302,0
2024-01-05 15:25:00+00:00,1959.5843045665868,1961.4264502271856,1959.5043981643908,1960.6159256347519,946.4204650565292,0
2024-01-05 15:30:00+00:00,1960.6159256347519,1964.9250837325492,1960.0913062663028,1964.8723238524442,9493.661892214723,0
2024-01-05 15:35:00+00:00,1964.8723238524442,1965.2406787596249,1964.2636335705574,1964.536273665764,4672.359663879904,0
2024-01-05 15:40:00+00:00,1964.536273665764,1964.551363638779,1963.249908618718,1963.2826980858567,12091.228823374533,0
2024-01-05 15:45:00+00:00,1963.2826980858567,1964.688478458373,1962.953545832484,1963.9547212885252,2885.758422931324,0
2024-01-05 15:50:00+00:00,1963.9547212885252,1964.7257375370093,1963.8243782161312,1964.6445692200737,1919.355172225286,0
2024-01-05 15:55:00+00:00,1964.6445692200737,1964.9900215233006,1963.5894462327426,1963.8168967839954,5042.639184907069,0
2024-01-05 16:00:00+00:00,1963.8168967839954,1964.6145475774244,1961.862432573038,1962.1956154296192,6798.464537319501,0
2024-01-05 16:05:00+00:00,1962.1956154296192,1966.5904760718172,1961.777635783237,1965.8248608717204,1683.219028817164,0
2024-01-05 16:10:00+00:00,1965.8248608717204,1966.4761319870197,1955.5828013117932,1956.059277939303,603.0033751245985,0
2024-01-05 16:15:00+00:00,1956.059277939303,1956.765185923714,1955.486720819597,1956.0158281498045,691.5861215775893,0
2024-01-05 16:20:00+00:00,1956.0158281498045,1958.1124840219989,1955.6392140662106,1957.4496127193393,3674.263343029267,0
2024-01-05 16:25:00+00:00,1957.4496127193393,1958.1022937236316,1956.7714905718915,1957.2787032732997,10220.5074002365,0
2024-01-05 16:30:00+00:00,1957.2787032732997,1957.6345045074295,1956.4575717368682,1956.8827757482754,1052.9268769746966,0
2024-01-05 16:35:00+00:00,1956.8827757482754,1957.7918891563024,1955.9009413082645,1957.7632154310256,2397.320478711871,0
2024-01-05 16:40:00+00:00,1957.7632154310256,1958.2125458115354,1955.6721112122314,1955.7409009811763,2255.755791284272,0
2024-01-05 16:45:00+00:00,1955.7409009811763,1956.3389416050882,1955.144828970627,1956.2926967651983,13855.335246325078,0
2024-01-05 16:50:00+00:00,1956.2926967651983,1964.4211832464593,1955.8306377701645,1963.3024248579404,18159.635901364,0
2024-01-05 16:55:00+00:00,1963.3024248579404,1964.8611315435608,1962.806957754057,1964.2486843313784,4186.256390389453,0
2024-01-05 17:00:00+00:00,1964.2486843313784,1964.440117027319,1963.043301712976,1963.6286336479384,6114.390031142413,0
2024-01-05 17:05:00+00:00,1963.6286336479384,1964.4351110769398,1962.044875446481,1962.8262080349439,5979.900424910154,0
2024-01-05 17:10:00+00:00,1962.8262080349439,1963.5455481151582,1961.1825069847105,1962.1812457609872,1070.3518918648067,0
2024-01-05 17:15:00+00:00,1962.1812457609872,1962.752143821982,1961.2789200193251,1961.7825620854544,5212.518484817302,0
2024-01-05 17:20:00+00:00,1961.7825620854544,1962.7268449151024,1960.9276184499518,1961.1896972037287,1318.5854642038864,0
2024-01-05 17:25:00+00:00,1961.1896972037287,1962.920972860258,1960.381838976733,1962.627878196884,2598.7123122820813,0
2024-01-05 17:30:00+00:00,1962.627878196884,1962.8949291149722,1959.682630589544,1959.9084468110148,7418.9264029723545,0
2024-01-05 17:35:00+00:00,1959.9084468110148,1963.5074842360611,1958.696838324472,1963.0698422687713,3180.3504071950447,0
2024-01-05 17:40:00+00:00,1963.0698422687713,1963.7876290647253,1961.1832727417022,1962.2995728415062,7201.158197622186,0
2024-01-05 17:45:00+00:00,1962.2995728415062,1964.1903361539617,1961.327064967464,1963.6957541465158,8428.808947023766,0
2024-01-05 17:50:00+00:00,1963.6957541465158,1964.8459298718717,1960.662022661436,1961.3993060849782,731.0289364671054,0
2024-01-05 17:55:00+00:00,1961.3993060849782,1963.9159933774788,1961.2711245071198,1963.5897123208922,522.0910248017059,0
2024-01-05 18:00:00+00:00,1963.5897123208922,1966.0680702645966,1963.5320692966707,1965.5624445025167,7552.802488244586,0
2024-01-05 18:05:00+00:00,1965.5624445025167,1967.61592528944,1964.5524330230594,1967.0736750042067,7800.3656982756675,0
2024-01-05 18:10:00+00:00,1967.0736750042067,1967.3880332612925,1964.508200348382,1964.690998882739,3660.209601929697,0
2024-01-05 18:15:00+00:00,1964.690998882739,1966.74955713151,1964.347952412334,1965.9946384257844,4079.6758411761107,0
2024-01-05 18:20:00+00:00,1965.9946384257844,1969.1382887131233,1964.7878510433648,1967.4834246417274,6090.211922059362,0
2024-01-05 18:25:00+00:00,1967.4834246417274,1968.4874570255809,1963.7273716188358,1964.221556912578,6000.074285687617,0
2024-01-05 18:30:00+00:00,1964.221556912578,1964.8707548696925,1964.0772145877638,1964.181506028746,2337.0688943440523,0
2024-01-05 18:35:00+00:00,1964.181506028746,1965.23238154893,1963.9788145484597,1964.758697751277,6404.013539063122,0
2024-01-05 18:40:00+00:00,1964.758697751277,1967.8762824555245,1963.578945490625,1966.8029954710269,2259.325240486627,0
2024-01-05 18:45:00+00:00,1966.8029954710269,1969.3091504433664,1965.6912802818715,1967.4937915212117,3622.214581683866,0
2024-01-05 18:50:00+00:00,1967.4937915212117,1968.6170475309732,1966.4070513274055,1968.1037143924987,3498.249447192227,0
2024-01-05 18:55:00+00:00,1968.1037143924987,1971.028936892679,1967.7662862636137,1970.555718648212,1498.8429475025137,0
2024-01-05 19:00:00+00:00,1970.555718648212,1972.675450565332,1969.5829172732674,1972.506124893126,1645.1883761709016,0
2024-01-05 19:05:00+00:00,1972.506124893126,1974.1270570714657,1961.28338801814,1961.9578963542638,17805.93488876895,0
2024-01-05 19:10:00+00:00,1961.9578963542638,1962.0592744763107,1960.8775640689905,1961.3141782418757,1460.4376028620136,0
2024-01-05 19:15:00+00:00,1961.3141782418757,1963.6961058102004,1958.4220848591174,1960.704939809538,4007.678453302323,0
2024-01-05 19:20:00+00:00,1960.704939809538,1960.894795764837,1956.0311434414102,1957.1412969428193,4740.222436753979,0
2024-01-05 19:25:00+00:00,1957.1412969428193,1957.7054653098483,1956.8025328357621,1957.29615159885,2854.428614329665,0
2024-01-05 19:30:00+00:00,1957.29615159885,1962.4457405765957,1956.3523246285986,1961.8779883226248,5101.0003589451335,0
2024-01-05 19:35:00+00:00,1961.8779883226248,1962.2609426052798,1958.564577282633,1959.674290552998,3878.4334956483995,0
2024-01-05 19:40:00+00:00,1959.674290552998,1960.5725312451825,1959.5822234227867,1960.2276881693533,1485.9339283043043,0
2024-01-05 19:45:00+00:00,1960.2276881693533,1960.964869744948,1958.4788254650543,1958.7812323526682,4579.997976568518,0
2024-01-05 19:50:00+00:00,1958.7812323526682,1959.2015590868436,1955.0573322948744,1956.3214237089892,1927.9930334429928,0
2024-01-05 19:55:00+00:00,1956.3214237089892,1959.6588522636384,1955.2301534122657,1959.3114794127066,11998.48111090678,0
2024-01-05 20:00:00+00:00,1959.3114794127066,1959.4195984868256,1957.8163733275644,1958.4195567117265,4201.9341987445805,0
2024-01-05 20:05:00+00:00,1958.4195567117265,1959.4895051374253,1957.9168454730623,1959.1492930856846,1702.541100732698,0
2024-01-05 20:10:00+00:00,1959.1492930856846,1960.107835764387,1955.2355807562103,1956.2153829781037,3919.9400651258698,0
2024-01-05 20:15:00+00:00,1956.2153829781037,1959.5198265510576,1956.096769913215,1959.132525298823,1422.422167014579,0
2024-01-05 20:20:00+00:00,1959.132525298823,1960.8696324628443,1958.3374305275,1960.077317863849,3663.679553981521,0
2024-01-05 20:25:00+00:00,1960.077317863849,1960.5478381741434,1959.6617059948248,1959.7911666202635,2488.515851716311,0
2024-01-05 20:30:00+00:00,1959.7911666202635,1961.1521301321734,1959.0440041041968,1960.6937356819203,1538.4074935810554,0
2024-01-05 20:35:00+00:00,1960.6937356819203,1962.6520208009576,1954.2413774292904,1955.532107795543,1523.014516505996,0
2024-01-05 20:40:00+00:00,1955.532107795543,1960.1862083568535,1954.8641515689606,1960.1185171514667,20909.26009408504,0
2024-01-05 20:45:00+00:00,1960.1185171514667,1961.2908605467373,1958.7062867215477,1959.4427737013025,3207.0725613387735,0
2024-01-05 20:50:00+00:00,1959.4427737013025,1960.6099455670471,1956.5719712880011,1958.6874120057098,2110.3491111319745,0
2024-01-05 20:55:00+00:00,1958.6874120057098,1959.1516379119007,1957.0628526997225,1957.6871276129116,1837.3234047436345,0
2024-01-05 21:00:00+00:00,1957.6871276129116,1958.6561896934982,1956.725255844138,1956.7322858320267,4345.659814978501,0
2024-01-05 21:05:00+00:00,1956.7322858320267,1958.1770523657387,1956.6742138252785,1957.8283887749062,1788.6262969869986,0
2024-01-05 21:10:00+00:00,1957.8283887749062,1959.2264335766686,1957.1834414744449,1958.2297114559092,1241.785604584256,0
2024-01-05 21:15:00+00:00,1958.2297114559092,1960.20530903158,1957.5389075436701,1959.2511732909124,2904.650878299027,0
2024-01-05 21:20:00+00:00,1959.2511732909124,1959.8891347710135,1958.262275107565,1959.2189555681487,2887.148825845066,0
2024-01-05 21:25:00+00:00,1959.2189555681487,1960.7071058375323,1958.8992072534256,1960.2585228735754,2135.3204699486882,0
2024-01-05 21:30:00+00:00,1960.2585228735754,1961.1266561976447,1958.80431201767,1959.5696152573967,1461.1311521094833,0
2024-01-05 21:35:00+00:00,1959.5696152573967,1968.2359862114374,1958.8412075579038,1967.7675375666176,2180.3108107460907,0
2024-01-05 21:40:00+00:00,1967.7675375666176,1968.734313376875,1964.4811153461037,1964.5788712829428,2047.3265693955104,0
2024-01-05 21:45:00+00:00,1964.5788712829428,1966.7977438415865,1964.139383351424,1966.6591722840262,1832.26586846721,0
2024-01-05 21:50:00+00:00,1966.6591722840262,1969.0408164397306,1966.103052126739,1968.8287348360393,3718.9626639038493,0
2024-01-05 21:55:00+00:00,1968.8287348360393,1969.3413785835921,1966.496422520323,1967.4854691126418,17694.02668851833,0
2024-01-05 22:00:00+00:00,1967.4854691126418,1977.4947599757284,1966.0634064657484,1975.703723747707,8650.843730521838,0
2024-01-05 22:05:00+00:00,1975.703723747707,1978.7202905998124,1975.4269104784876,1977.7377468373468,14094.438633864367,0
2024-01-05 22:10:00+00:00,1977.7377468373468,1980.0076844645932,1976.8392255161841,1979.3502296915533,1892.865226157501,0
2024-01-05 22:15:00+00:00,1979.3502296915533,1980.1096107788794,1978.6480404705876,1979.4540828496424,11381.569208716228,0
2024-01-05 22:20:00+00:00,1979.4540828496424,1980.0067519498837,1977.733040468465,1979.0093805346132,3575.358225679277,0
2024-01-05 22:25:00+00:00,1979.0093805346132,1979.2751661464981,1978.3104027122802,1978.6615737514376,6562.263009277603,0
2024-01-05 22:30:00+00:00,1978.6615737514376,1979.5717677832029,1977.718425903169,1979.2845074968145,4299.109410693941,0
2024-01-05 22:35:00+00:00,1979.2845074968145,1981.8403664972823,1978.3778218547905,1981.5069445100844,2265.127271920517,0
2024-01-05 22:40:00+00:00,1981.5069445100844,1982.41167182826,1980.616420023242,1981.7944345284363,5300.720824339764,0
2024-01-05 22:45:00+00:00,1981.7944345284363,1982.008217447501,1980.3093300003989,1980.3498892851778,4393.776746313106,0
2024-01-05 22:50:00+00:00,1980.3498892851778,1981.7003147461594,1979.4741277775884,1981.6564483340233,724.4775688918813,0
2024-01-05 22:55:00+00:00,1981.6564483340233,1983.8313850184647,1980.912628076096,1983.1173108291346,2699.1727471729696,0
2024-01-05 23:00:00+00:00,1983.1173108291346,1985.5988648059306,1982.3106086703888,1985.546243324801,5990.459199937724,0
2024-01-05 23:05:00+00:00,1985.546243324801,1986.8350076425481,1975.2733314700915,1975.9239610974914,3721.7054278369033,0
2024-01-05 23:10:00+00:00,1975.9239610974914,1976.772407868989,1973.3641421561188,1974.9141173448975,4339.7706357754705,0
2024-01-05 23:15:00+00:00,1974.9141173448975,1974.922880820174,1971.753744879182,1973.0101185624128,1634.1220036744423,0
2024-01-05 23:20:00+00:00,1973.0101185624128,1973.9624267197971,1970.731846681663,1971.5716535510905,3659.0853292574443,0
2024-01-05 23:25:00+00:00,1971.5716535510905,1972.1904839149327,1968.5319407194363,1968.9740335272147,2759.8342734233024,0
2024-01-05 23:30:00+00:00,1968.9740335272147,1970.1857620112708,1968.312320519976,1969.3477363512313,2533.196979604714,0
2024-01-05 23:35:00+00:00,1969.3477363512313,1969.7932755434051,1969.025882883779,1969.2162462280153,1731.242880487322,0
2024-01-05 23:40:00+00:00,1969.2162462280153,1969.5788075825385,1968.08923314071,1968.5232054487478,6197.4294717431,0
2024-01-05 23:45:00+00:00,1968.5232054487478,1969.1922970450103,1963.0660308855397,1963.8741224655275,3929.9220351273893,0
2024-01-05 23:50:00+00:00,1963.8741224655275,1964.8409007294247,1957.8549190056767,1959.2993438514,3625.1038673903236,0
2024-01-05 23:55:00+00:00,1959.2993438514,1962.303615244873,1958.267095517838,1961.5705848928746,15376.993302973047,0
2024-01-06 00:00:00+00:00,1961.5705848928746,1961.8676896388597,1959.931613434865,1960.4768132136564,4354.823392336755,0
2024-01-06 00:05:00+00:00,1960.4768132136564,1961.388442366079,1960.0862558518213,1961.0466842275482,7788.45158954527,0
2024-01-06 00:10:00+00:00,1961.0466842275482,1961.1304990025237,1958.1064655986554,1958.8636778723976,3708.3646454549757,0
2024-01-06 00:15:00+00:00,1958.8636778723976,1961.9169049619954,1958.768052122413,1961.119940586407,2247.26466141501,0
2024-01-06 00:20:00+00:00,1961.119940586407,1961.4756605604277,1959.896107076658,1960.8939834488265,1277.5380963930256,0
2024-01-06 00:25:00+00:00,1960.8939834488265,1962.3434356258454,1959.9267319315163,1961.3490287488894,3615.957985528437,0
2024-01-06 00:30:00+00:00,1961.3490287488894,1965.2671826687747,1960.449466786622,1965.0017607126824,353.9686569889914,0
2024-01-06 00:35:00+00:00,1965.0017607126824,1967.8730519982914,1964.09710764775,1967.3870534603097,3706.983161221392,0
2024-01-06 00:40:00+00:00,1967.3870534603097,1967.6995488644457,1966.3819027316044,1966.904606029754,3836.511289985064,0
2024-01-06 00:45:00+00:00,1966.904606029754,1967.614009493665,1965.4623290176437,1965.9713814773156,2504.7543281690723,0
2024-01-06 00:50:00+00:00,1965.9713814773156,1966.7975628992835,1964.6212825162117,1965.4594384034426,2768.627284704227,0
2024-01-06 00:55:00+00:00,1965.4594384034426,1966.7592964052672,1965.1698211108373,1966.2613494096397,1095.607612434708,0
2024-01-06 01:00:00+00:00,1966.2613494096397,1966.636485076216,1965.226911646494,1966.0958378574983,9031.58264297407,0
2024-01-06 01:05:00+00:00,1966.0958378574983,1967.8740930476397,1964.1637622585329,1964.643407302819,2276.0556258151155,0
2024-01-06 01:10:00+00:00,1964.643407302819,1967.878204708856,1963.4812510484046,1967.6251062711358,1369.670943679406,0
2024-01-06 01:15:00+00:00,1967.6251062711358,1968.268453447812,1966.8558353761184,1967.436527945994,4608.827900693259,0
2024-01-06 01:20:00+00:00,1967.436527945994,1977.6899621350915,1965.408827206533,1975.9257882666438,3257.1403176962876,0
2024-01-06 01:25:00+00:00,1975.9257882666438,1976.468997840384,1975.270612186372,1976.1112535634772,2237.987206523122,0
2024-01-06 01:30:00+00:00,1976.1112535634772,1984.374100078728,1974.6316204368998,1982.7795189784283,2056.5257473510915,0
2024-01-06 01:35:00+00:00,1982.7795189784283,1984.4995009622457,1981.5388605758963,1983.5152776717093,2967.541305878854,0
2024-01-06 01:40:00+00:00,1983.5152776717093,1985.247767255713,1983.0619519708766,1985.1204922283637,8748.633331162153,0
2024-01-06 01:45:00+00:00,1985.1204922283637,1985.4572179525437,1983.7322472081494,1983.9612511587413,4340.032555741468,0
2024-01-06 01:50:00+00:00,1983.9612511587413,1984.3806178277653,1982.5111855374064,1982.6050904194087,2900.0213429749224,0
2024-01-06 01:55:00+00:00,1982.6050904194087,1984.1348930054821,1981.9965195783116,1983.3344831691436,5895.514582892568,0
